TIME,OFFSET,T_SET120,T_SET115,T_SET110,T_SET105,T_SET100,T_SET95,T_SET90,T_SET86,T_SET75,T_SET70,T_SET65,T_SET60,T_SET55,T_SET50,T_SET45,T_SET40,T_SET35,ESPECTROSCOPIA,S_NORM
-0.04432,0.018,,0.202,0.204,0.272,0.258,0.266,0.28,0.266,0.286,0.27,0.272,0.272,0.28,0.274,0.272,0.27,0.278,1.7,0.14
-0.04428,0.016,,0.202,0.206,0.272,0.258,0.264,0.28,0.266,0.288,0.268,0.276,0.272,0.278,0.274,0.274,0.272,0.278,1.72,0.142
-0.04424,0.016,,0.2,0.206,0.272,0.258,0.264,0.282,0.268,0.284,0.27,0.276,0.27,0.28,0.274,0.272,0.27,0.28,1.72,0.14
-0.0442,0.018,,0.2,0.206,0.27,0.258,0.264,0.28,0.266,0.288,0.268,0.276,0.27,0.28,0.274,0.274,0.27,0.278,1.72,0.14
-0.04416,0.016,,0.2,0.206,0.272,0.26,0.264,0.278,0.266,0.286,0.268,0.276,0.27,0.278,0.276,0.272,0.272,0.28,1.72,0.138
-0.04412,0.016,,0.2,0.206,0.27,0.258,0.266,0.278,0.266,0.284,0.266,0.274,0.27,0.28,0.276,0.272,0.27,0.28,1.72,0.14
-0.04408,0.018,,0.2,0.204,0.27,0.256,0.266,0.278,0.266,0.286,0.268,0.274,0.27,0.278,0.274,0.272,0.27,0.278,1.7,0.14
-0.04404,0.016,,0.2,0.204,0.27,0.258,0.264,0.278,0.264,0.286,0.268,0.274,0.27,0.278,0.274,0.272,0.27,0.28,1.72,0.14
-0.044,0.016,,0.198,0.206,0.27,0.256,0.266,0.278,0.266,0.286,0.266,0.276,0.27,0.28,0.274,0.272,0.27,0.278,1.7,0.14
-0.04396,0.018,,0.2,0.204,0.27,0.256,0.266,0.278,0.266,0.286,0.268,0.274,0.272,0.28,0.274,0.272,0.27,0.278,1.72,0.14
-0.04392,0.018,,0.2,0.204,0.272,0.258,0.264,0.278,0.264,0.284,0.268,0.274,0.27,0.282,0.276,0.272,0.27,0.278,1.68,0.14
-0.04388,0.016,,0.198,0.202,0.272,0.256,0.264,0.276,0.264,0.286,0.268,0.274,0.27,0.278,0.276,0.27,0.27,0.278,1.7,0.14
-0.04384,0.016,,0.198,0.202,0.27,0.256,0.264,0.276,0.264,0.288,0.266,0.274,0.27,0.278,0.276,0.272,0.27,0.28,1.7,0.14
-0.0438,0.016,,0.198,0.204,0.27,0.256,0.264,0.276,0.266,0.286,0.266,0.274,0.272,0.278,0.274,0.272,0.272,0.28,1.7,0.14
-0.04376,0.016,,0.198,0.202,0.268,0.256,0.264,0.278,0.268,0.286,0.268,0.274,0.268,0.278,0.274,0.272,0.27,0.278,1.7,0.138
-0.04372,0.016,,0.196,0.202,0.27,0.254,0.264,0.276,0.266,0.288,0.268,0.274,0.27,0.28,0.274,0.272,0.268,0.278,1.72,0.14
-0.04368,0.016,,0.198,0.202,0.268,0.256,0.262,0.276,0.264,0.284,0.268,0.274,0.27,0.278,0.274,0.274,0.27,0.278,1.7,0.14
-0.04364,0.016,,0.196,0.202,0.268,0.256,0.262,0.276,0.266,0.288,0.266,0.274,0.268,0.28,0.274,0.272,0.27,0.278,1.7,0.14
-0.0436,0.014,,0.196,0.202,0.268,0.256,0.262,0.276,0.264,0.284,0.268,0.274,0.27,0.28,0.274,0.272,0.27,0.278,1.72,0.14
-0.04356,0.018,,0.196,0.202,0.27,0.252,0.262,0.276,0.264,0.286,0.268,0.274,0.27,0.28,0.274,0.272,0.27,0.278,1.7,0.14
-0.04352,0.016,,0.196,0.2,0.268,0.254,0.262,0.278,0.266,0.284,0.266,0.274,0.27,0.278,0.274,0.27,0.27,0.278,1.7,0.14
-0.04348,0.018,,0.194,0.2,0.268,0.252,0.262,0.274,0.266,0.286,0.268,0.274,0.268,0.28,0.274,0.272,0.268,0.278,1.7,0.138
-0.04344,0.016,,0.196,0.2,0.268,0.252,0.262,0.278,0.262,0.286,0.268,0.276,0.27,0.28,0.274,0.272,0.27,0.278,1.7,0.14
-0.0434,0.014,,0.194,0.202,0.266,0.254,0.262,0.274,0.264,0.284,0.266,0.274,0.268,0.278,0.274,0.27,0.27,0.278,1.72,0.14
-0.04336,0.018,,0.192,0.198,0.266,0.252,0.262,0.274,0.264,0.282,0.268,0.274,0.268,0.28,0.274,0.27,0.27,0.28,1.68,0.138
-0.04332,0.016,,0.192,0.2,0.266,0.254,0.262,0.276,0.264,0.286,0.266,0.274,0.268,0.278,0.274,0.272,0.27,0.278,1.72,0.142
-0.04328,0.016,,0.192,0.2,0.264,0.252,0.26,0.274,0.264,0.286,0.268,0.274,0.27,0.276,0.272,0.272,0.272,0.278,1.68,0.14
-0.04324,0.016,,0.192,0.2,0.266,0.254,0.262,0.274,0.264,0.284,0.266,0.274,0.27,0.278,0.272,0.27,0.27,0.278,1.72,0.14
-0.0432,0.016,,0.19,0.198,0.264,0.252,0.262,0.274,0.264,0.286,0.266,0.272,0.27,0.278,0.274,0.272,0.27,0.278,1.68,0.138
-0.04316,0.016,,0.19,0.198,0.264,0.25,0.26,0.274,0.264,0.284,0.266,0.274,0.268,0.278,0.274,0.272,0.27,0.278,1.68,0.14
-0.04312,0.018,,0.19,0.198,0.264,0.252,0.26,0.272,0.262,0.282,0.268,0.274,0.268,0.28,0.272,0.27,0.27,0.278,1.7,0.138
-0.04308,0.016,,0.188,0.198,0.264,0.252,0.258,0.272,0.262,0.282,0.268,0.274,0.27,0.278,0.274,0.272,0.27,0.278,1.7,0.14
-0.04304,0.016,,0.188,0.198,0.262,0.25,0.258,0.272,0.264,0.284,0.264,0.274,0.27,0.278,0.274,0.272,0.27,0.278,1.68,0.14
-0.043,0.018,,0.188,0.198,0.262,0.25,0.258,0.272,0.264,0.284,0.266,0.274,0.27,0.276,0.272,0.272,0.27,0.278,1.7,0.14
-0.04296,0.016,,0.186,0.198,0.26,0.25,0.258,0.27,0.264,0.282,0.268,0.272,0.27,0.278,0.274,0.272,0.272,0.278,1.68,0.142
-0.04292,0.018,,0.184,0.196,0.262,0.25,0.258,0.27,0.262,0.284,0.266,0.272,0.268,0.276,0.274,0.272,0.268,0.278,1.7,0.14
-0.04288,0.016,,0.184,0.196,0.258,0.25,0.258,0.27,0.262,0.282,0.266,0.274,0.268,0.278,0.272,0.27,0.27,0.276,1.7,0.14
-0.04284,0.018,,0.182,0.196,0.258,0.25,0.258,0.268,0.262,0.284,0.264,0.272,0.27,0.278,0.272,0.27,0.27,0.276,1.68,0.14
-0.0428,0.018,,0.182,0.194,0.258,0.248,0.258,0.268,0.26,0.282,0.266,0.27,0.27,0.278,0.274,0.272,0.27,0.278,1.7,0.138
-0.04276,0.016,,0.182,0.194,0.256,0.248,0.258,0.268,0.262,0.282,0.264,0.272,0.268,0.278,0.272,0.274,0.27,0.278,1.68,0.138
-0.04272,0.016,,0.18,0.194,0.256,0.248,0.258,0.268,0.26,0.282,0.266,0.272,0.27,0.278,0.274,0.272,0.268,0.278,1.68,0.14
-0.04268,0.016,,0.18,0.192,0.256,0.248,0.256,0.268,0.262,0.282,0.264,0.272,0.27,0.276,0.274,0.27,0.268,0.278,1.68,0.14
-0.04264,0.018,,0.178,0.192,0.254,0.248,0.256,0.266,0.258,0.282,0.266,0.27,0.268,0.276,0.272,0.272,0.268,0.276,1.7,0.138
-0.0426,0.016,,0.178,0.192,0.252,0.248,0.256,0.266,0.26,0.282,0.266,0.274,0.268,0.278,0.274,0.27,0.27,0.278,1.68,0.138
-0.04256,0.016,,0.176,0.19,0.252,0.244,0.256,0.266,0.26,0.282,0.266,0.272,0.268,0.276,0.274,0.27,0.27,0.278,1.68,0.14
-0.04252,0.016,,0.176,0.19,0.252,0.244,0.256,0.266,0.258,0.282,0.266,0.272,0.268,0.28,0.272,0.27,0.27,0.276,1.68,0.14
-0.04248,0.018,,0.176,0.188,0.25,0.244,0.254,0.264,0.256,0.28,0.264,0.272,0.27,0.276,0.272,0.272,0.268,0.278,1.68,0.14
-0.04244,0.016,,0.172,0.188,0.248,0.244,0.254,0.262,0.256,0.282,0.264,0.27,0.268,0.278,0.272,0.272,0.268,0.278,1.68,0.14
-0.0424,0.016,,0.17,0.188,0.248,0.242,0.252,0.266,0.256,0.278,0.264,0.272,0.268,0.276,0.272,0.27,0.27,0.278,1.68,0.138
-0.04236,0.016,,0.17,0.186,0.248,0.242,0.25,0.26,0.258,0.282,0.264,0.27,0.268,0.276,0.272,0.27,0.27,0.278,1.68,0.138
-0.04232,0.018,,0.168,0.184,0.246,0.24,0.252,0.26,0.256,0.28,0.262,0.27,0.268,0.278,0.272,0.27,0.268,0.278,1.68,0.14
-0.04228,0.018,,0.166,0.184,0.244,0.24,0.252,0.258,0.256,0.278,0.262,0.27,0.268,0.276,0.272,0.272,0.27,0.278,1.7,0.14
-0.04224,0.016,,0.164,0.182,0.244,0.24,0.252,0.258,0.256,0.278,0.262,0.27,0.268,0.278,0.274,0.272,0.27,0.278,1.68,0.142
-0.0422,0.018,,0.162,0.182,0.242,0.24,0.248,0.258,0.252,0.28,0.262,0.268,0.268,0.278,0.272,0.272,0.268,0.276,1.7,0.14
-0.04216,0.018,,0.162,0.18,0.24,0.236,0.25,0.258,0.254,0.278,0.262,0.27,0.268,0.276,0.272,0.272,0.268,0.276,1.68,0.142
-0.04212,0.016,,0.16,0.178,0.24,0.236,0.248,0.256,0.254,0.278,0.262,0.27,0.268,0.278,0.272,0.27,0.27,0.278,1.68,0.138
-0.04208,0.016,,0.158,0.178,0.236,0.236,0.248,0.256,0.254,0.276,0.262,0.268,0.268,0.276,0.272,0.27,0.268,0.278,1.68,0.138
-0.04204,0.014,,0.156,0.176,0.238,0.234,0.244,0.252,0.254,0.276,0.26,0.268,0.266,0.278,0.272,0.27,0.268,0.278,1.68,0.14
-0.042,0.016,,0.156,0.176,0.236,0.234,0.246,0.252,0.252,0.278,0.262,0.268,0.268,0.276,0.272,0.27,0.268,0.278,1.66,0.138
-0.04196,0.016,,0.152,0.176,0.234,0.234,0.244,0.252,0.25,0.276,0.26,0.268,0.268,0.276,0.272,0.27,0.268,0.278,1.66,0.14
-0.04192,0.014,,0.15,0.174,0.232,0.232,0.246,0.248,0.252,0.276,0.262,0.268,0.268,0.276,0.27,0.27,0.268,0.278,1.68,0.138
-0.04188,0.016,,0.148,0.174,0.23,0.232,0.244,0.248,0.25,0.276,0.262,0.268,0.266,0.278,0.272,0.27,0.268,0.276,1.68,0.138
-0.04184,0.018,,0.146,0.17,0.23,0.228,0.24,0.248,0.25,0.274,0.258,0.266,0.266,0.276,0.27,0.27,0.268,0.278,1.68,0.138
-0.0418,0.016,,0.144,0.17,0.228,0.226,0.24,0.246,0.248,0.274,0.258,0.268,0.266,0.276,0.27,0.27,0.268,0.276,1.68,0.14
-0.04176,0.016,,0.14,0.168,0.226,0.226,0.24,0.244,0.248,0.274,0.258,0.264,0.266,0.278,0.27,0.272,0.268,0.276,1.66,0.138
-0.04172,0.018,,0.138,0.164,0.222,0.226,0.238,0.242,0.246,0.272,0.258,0.266,0.266,0.274,0.27,0.27,0.268,0.276,1.66,0.138
-0.04168,0.016,,0.136,0.162,0.22,0.222,0.24,0.24,0.246,0.274,0.258,0.266,0.268,0.276,0.27,0.27,0.266,0.276,1.68,0.138
-0.04164,0.018,,0.132,0.162,0.218,0.22,0.238,0.238,0.244,0.274,0.256,0.264,0.266,0.276,0.27,0.268,0.266,0.278,1.66,0.14
-0.0416,0.016,,0.13,0.16,0.216,0.22,0.236,0.238,0.244,0.272,0.256,0.266,0.266,0.276,0.27,0.27,0.266,0.276,1.68,0.14
-0.04156,0.018,,0.128,0.158,0.214,0.218,0.234,0.236,0.244,0.272,0.254,0.266,0.266,0.276,0.27,0.27,0.268,0.276,1.66,0.14
-0.04152,0.016,,0.124,0.156,0.212,0.216,0.232,0.236,0.24,0.272,0.256,0.264,0.266,0.278,0.27,0.268,0.268,0.276,1.68,0.138
-0.04148,0.018,,0.122,0.154,0.208,0.216,0.232,0.232,0.24,0.27,0.254,0.262,0.264,0.274,0.268,0.27,0.268,0.278,1.66,0.14
-0.04144,0.016,,0.12,0.154,0.204,0.212,0.23,0.23,0.238,0.268,0.254,0.264,0.264,0.274,0.27,0.27,0.268,0.278,1.68,0.14
-0.0414,0.016,,0.118,0.15,0.202,0.21,0.23,0.228,0.24,0.268,0.256,0.262,0.266,0.274,0.27,0.272,0.268,0.276,1.68,0.14
-0.04136,0.016,,0.116,0.148,0.2,0.21,0.228,0.226,0.236,0.268,0.252,0.262,0.266,0.274,0.27,0.268,0.268,0.276,1.66,0.138
-0.04132,0.018,,0.114,0.146,0.198,0.208,0.226,0.224,0.234,0.268,0.252,0.262,0.266,0.274,0.268,0.268,0.266,0.278,1.66,0.14
-0.04128,0.016,,0.108,0.144,0.194,0.206,0.226,0.222,0.234,0.266,0.252,0.262,0.264,0.276,0.27,0.27,0.266,0.276,1.68,0.138
-0.04124,0.016,,0.104,0.142,0.192,0.202,0.222,0.218,0.234,0.264,0.25,0.26,0.266,0.272,0.268,0.27,0.266,0.278,1.66,0.138
-0.0412,0.016,,0.102,0.14,0.188,0.2,0.22,0.216,0.232,0.264,0.25,0.258,0.264,0.272,0.268,0.268,0.264,0.274,1.66,0.138
-0.04116,0.016,,0.1,0.136,0.186,0.198,0.22,0.216,0.23,0.262,0.25,0.258,0.264,0.274,0.268,0.268,0.266,0.278,1.66,0.138
-0.04112,0.016,,0.096,0.134,0.182,0.196,0.218,0.212,0.23,0.262,0.248,0.258,0.264,0.274,0.266,0.268,0.266,0.276,1.66,0.138
-0.04108,0.018,,0.094,0.132,0.18,0.194,0.216,0.21,0.228,0.262,0.246,0.258,0.264,0.272,0.266,0.268,0.268,0.276,1.68,0.138
-0.04104,0.016,,0.09,0.128,0.178,0.192,0.212,0.208,0.226,0.258,0.246,0.256,0.262,0.272,0.268,0.27,0.266,0.276,1.66,0.138
-0.041,0.016,,0.088,0.126,0.174,0.188,0.212,0.204,0.224,0.26,0.246,0.256,0.264,0.274,0.266,0.268,0.264,0.276,1.66,0.138
-0.04096,0.016,,0.084,0.122,0.17,0.184,0.212,0.202,0.22,0.258,0.246,0.254,0.262,0.272,0.266,0.268,0.264,0.276,1.68,0.138
-0.04092,0.018,,0.082,0.12,0.168,0.184,0.206,0.2,0.222,0.254,0.244,0.252,0.262,0.272,0.266,0.268,0.264,0.276,1.66,0.138
-0.04088,0.018,,0.078,0.118,0.162,0.18,0.204,0.198,0.218,0.254,0.244,0.254,0.262,0.27,0.264,0.268,0.264,0.276,1.66,0.138
-0.04084,0.018,,0.076,0.114,0.158,0.18,0.202,0.194,0.216,0.254,0.244,0.252,0.262,0.272,0.266,0.27,0.264,0.274,1.66,0.138
-0.0408,0.016,,0.072,0.114,0.156,0.174,0.2,0.192,0.216,0.252,0.24,0.25,0.262,0.27,0.264,0.266,0.262,0.274,1.66,0.136
-0.04076,0.018,,0.07,0.11,0.154,0.172,0.198,0.188,0.212,0.248,0.24,0.248,0.26,0.27,0.264,0.27,0.264,0.276,1.66,0.14
-0.04072,0.016,,0.066,0.106,0.148,0.168,0.196,0.184,0.21,0.248,0.24,0.248,0.258,0.27,0.264,0.268,0.264,0.274,1.66,0.138
-0.04068,0.016,,0.064,0.102,0.146,0.166,0.194,0.182,0.21,0.248,0.236,0.248,0.26,0.27,0.264,0.268,0.262,0.274,1.66,0.14
-0.04064,0.016,,0.062,0.1,0.14,0.164,0.19,0.178,0.208,0.246,0.236,0.246,0.258,0.27,0.264,0.266,0.262,0.276,1.68,0.14
-0.0406,0.016,,0.06,0.098,0.136,0.158,0.188,0.174,0.206,0.246,0.234,0.246,0.258,0.268,0.264,0.266,0.264,0.276,1.66,0.138
-0.04056,0.018,,0.056,0.094,0.134,0.156,0.184,0.172,0.202,0.242,0.234,0.246,0.258,0.268,0.264,0.266,0.264,0.276,1.66,0.14
-0.04052,0.016,,0.054,0.09,0.128,0.152,0.182,0.168,0.198,0.24,0.234,0.244,0.256,0.268,0.262,0.268,0.262,0.276,1.66,0.138
-0.04048,0.018,,0.05,0.088,0.124,0.148,0.178,0.164,0.196,0.24,0.23,0.244,0.256,0.27,0.262,0.266,0.264,0.274,1.66,0.14
-0.04044,0.018,,0.048,0.084,0.12,0.146,0.176,0.16,0.196,0.238,0.23,0.24,0.256,0.27,0.262,0.266,0.262,0.274,1.66,0.14
-0.0404,0.018,,0.046,0.082,0.116,0.142,0.174,0.158,0.192,0.238,0.23,0.24,0.256,0.268,0.258,0.266,0.262,0.274,1.66,0.138
-0.04036,0.016,,0.044,0.08,0.112,0.138,0.17,0.154,0.192,0.236,0.226,0.238,0.256,0.266,0.258,0.266,0.26,0.274,1.68,0.138
-0.04032,0.014,,0.04,0.076,0.108,0.136,0.168,0.152,0.186,0.232,0.226,0.238,0.256,0.266,0.258,0.266,0.262,0.274,1.66,0.138
-0.04028,0.018,,0.04,0.072,0.104,0.13,0.164,0.146,0.186,0.232,0.224,0.236,0.254,0.264,0.258,0.264,0.258,0.276,1.66,0.138
-0.04024,0.016,,0.036,0.07,0.1,0.128,0.16,0.144,0.182,0.228,0.224,0.234,0.254,0.266,0.256,0.266,0.262,0.274,1.66,0.138
-0.0402,0.016,,0.034,0.068,0.096,0.124,0.156,0.14,0.18,0.228,0.22,0.236,0.254,0.266,0.254,0.266,0.258,0.272,1.64,0.138
-0.04016,0.016,,0.032,0.066,0.092,0.12,0.154,0.136,0.178,0.224,0.22,0.234,0.252,0.266,0.256,0.264,0.26,0.276,1.66,0.138
-0.04012,0.016,,0.034,0.062,0.09,0.116,0.15,0.132,0.176,0.222,0.216,0.232,0.252,0.262,0.256,0.264,0.258,0.272,1.66,0.138
-0.04008,0.018,,0.032,0.058,0.086,0.112,0.146,0.126,0.172,0.218,0.214,0.23,0.25,0.264,0.254,0.264,0.258,0.272,1.64,0.138
-0.04004,0.016,,0.03,0.056,0.082,0.108,0.144,0.126,0.168,0.218,0.214,0.228,0.25,0.262,0.256,0.264,0.258,0.274,1.64,0.14
-0.04,0.016,,0.028,0.056,0.078,0.106,0.138,0.12,0.164,0.216,0.212,0.228,0.25,0.262,0.252,0.264,0.258,0.274,1.64,0.138
-0.03996,0.016,,0.028,0.052,0.076,0.102,0.138,0.118,0.16,0.214,0.21,0.224,0.248,0.262,0.252,0.264,0.256,0.272,1.66,0.138
-0.03992,0.018,,0.026,0.05,0.07,0.1,0.132,0.114,0.158,0.212,0.21,0.222,0.248,0.262,0.252,0.264,0.256,0.272,1.64,0.138
-0.03988,0.018,,0.024,0.048,0.068,0.096,0.128,0.11,0.156,0.21,0.206,0.222,0.248,0.258,0.25,0.262,0.256,0.272,1.64,0.14
-0.03984,0.016,,0.026,0.044,0.066,0.092,0.124,0.106,0.154,0.208,0.204,0.218,0.246,0.258,0.25,0.262,0.256,0.272,1.66,0.138
-0.0398,0.018,,0.024,0.044,0.06,0.086,0.122,0.104,0.15,0.202,0.202,0.22,0.246,0.258,0.25,0.262,0.256,0.272,1.64,0.138
-0.03976,0.014,,0.022,0.042,0.06,0.084,0.118,0.098,0.146,0.2,0.2,0.22,0.244,0.258,0.248,0.26,0.254,0.272,1.66,0.138
-0.03972,0.016,,0.022,0.038,0.058,0.08,0.116,0.094,0.142,0.198,0.198,0.216,0.244,0.258,0.248,0.262,0.254,0.27,1.64,0.138
-0.03968,0.016,,0.02,0.036,0.052,0.078,0.112,0.092,0.14,0.196,0.198,0.212,0.242,0.256,0.246,0.26,0.254,0.27,1.64,0.138
-0.03964,0.016,,0.02,0.034,0.05,0.074,0.106,0.086,0.136,0.192,0.192,0.212,0.24,0.254,0.246,0.26,0.254,0.272,1.64,0.138
-0.0396,0.018,,0.02,0.036,0.048,0.072,0.104,0.086,0.132,0.192,0.192,0.212,0.24,0.254,0.246,0.26,0.252,0.272,1.64,0.14
-0.03956,0.014,,0.02,0.032,0.046,0.07,0.1,0.082,0.128,0.188,0.19,0.206,0.238,0.254,0.244,0.258,0.25,0.27,1.62,0.138
-0.03952,0.016,,0.02,0.03,0.044,0.064,0.096,0.078,0.124,0.184,0.186,0.206,0.238,0.252,0.244,0.256,0.25,0.268,1.62,0.138
-0.03948,0.016,,0.02,0.026,0.042,0.062,0.094,0.078,0.12,0.182,0.184,0.202,0.236,0.25,0.242,0.256,0.25,0.27,1.62,0.138
-0.03944,0.016,,0.018,0.028,0.04,0.058,0.088,0.072,0.12,0.18,0.182,0.202,0.238,0.25,0.242,0.258,0.25,0.27,1.62,0.14
-0.0394,0.016,,0.02,0.026,0.038,0.056,0.084,0.068,0.116,0.178,0.18,0.2,0.232,0.248,0.242,0.258,0.248,0.27,1.64,0.138
-0.03936,0.016,,0.018,0.024,0.036,0.054,0.084,0.064,0.112,0.172,0.176,0.196,0.234,0.25,0.238,0.256,0.25,0.268,1.62,0.138
-0.03932,0.016,,0.018,0.024,0.034,0.05,0.078,0.064,0.108,0.172,0.174,0.196,0.234,0.248,0.236,0.256,0.248,0.268,1.62,0.14
-0.03928,0.016,,0.016,0.024,0.032,0.048,0.076,0.06,0.104,0.17,0.172,0.192,0.232,0.248,0.236,0.256,0.246,0.266,1.64,0.138
-0.03924,0.016,,0.018,0.024,0.032,0.046,0.072,0.058,0.102,0.162,0.17,0.192,0.228,0.248,0.238,0.254,0.246,0.268,1.62,0.138
-0.0392,0.016,,0.016,0.02,0.03,0.046,0.07,0.056,0.098,0.16,0.166,0.188,0.228,0.244,0.236,0.256,0.246,0.268,1.6,0.138
-0.03916,0.016,,0.018,0.022,0.028,0.04,0.066,0.052,0.098,0.158,0.164,0.188,0.228,0.244,0.232,0.254,0.244,0.266,1.62,0.138
-0.03912,0.018,,0.016,0.022,0.026,0.04,0.066,0.05,0.092,0.154,0.16,0.184,0.226,0.242,0.232,0.254,0.246,0.268,1.62,0.14
-0.03908,0.018,,0.018,0.022,0.026,0.038,0.062,0.05,0.088,0.15,0.158,0.182,0.224,0.242,0.232,0.254,0.242,0.268,1.62,0.138
-0.03904,0.016,,0.016,0.02,0.026,0.038,0.058,0.046,0.086,0.15,0.156,0.178,0.222,0.24,0.23,0.252,0.242,0.266,1.62,0.138
-0.039,0.016,,0.016,0.018,0.024,0.034,0.054,0.042,0.084,0.144,0.154,0.178,0.22,0.238,0.228,0.25,0.24,0.268,1.62,0.138
-0.03896,0.016,,0.018,0.02,0.024,0.032,0.054,0.042,0.08,0.14,0.15,0.176,0.218,0.238,0.226,0.252,0.24,0.264,1.62,0.138
-0.03892,0.016,,0.016,0.02,0.024,0.03,0.05,0.04,0.078,0.138,0.148,0.172,0.22,0.238,0.226,0.25,0.238,0.266,1.62,0.138
-0.03888,0.016,,0.016,0.016,0.024,0.032,0.046,0.04,0.076,0.134,0.146,0.17,0.218,0.236,0.222,0.248,0.24,0.264,1.6,0.138
-0.03884,0.016,,0.016,0.018,0.02,0.03,0.044,0.036,0.072,0.134,0.142,0.168,0.216,0.234,0.222,0.25,0.238,0.264,1.6,0.138
-0.0388,0.016,,0.016,0.018,0.022,0.028,0.044,0.036,0.068,0.13,0.138,0.164,0.216,0.234,0.222,0.25,0.236,0.264,1.62,0.138
-0.03876,0.016,,0.016,0.018,0.022,0.028,0.04,0.034,0.066,0.124,0.136,0.162,0.21,0.232,0.22,0.246,0.236,0.262,1.6,0.138
-0.03872,0.016,,0.018,0.018,0.02,0.024,0.038,0.03,0.064,0.122,0.134,0.16,0.21,0.23,0.218,0.246,0.234,0.262,1.6,0.138
-0.03868,0.018,,0.016,0.018,0.02,0.024,0.038,0.032,0.06,0.118,0.132,0.158,0.208,0.23,0.218,0.246,0.236,0.262,1.6,0.138
-0.03864,0.016,,0.018,0.018,0.02,0.024,0.038,0.032,0.058,0.116,0.126,0.156,0.208,0.228,0.216,0.242,0.232,0.262,1.6,0.138
-0.0386,0.016,,0.016,0.018,0.018,0.024,0.036,0.028,0.054,0.112,0.124,0.152,0.206,0.226,0.212,0.244,0.232,0.26,1.6,0.138
-0.03856,0.018,,0.014,0.02,0.02,0.024,0.032,0.028,0.052,0.108,0.122,0.152,0.202,0.224,0.214,0.242,0.23,0.262,1.6,0.138
-0.03852,0.016,,0.016,0.018,0.018,0.022,0.032,0.026,0.05,0.106,0.118,0.146,0.2,0.226,0.212,0.242,0.23,0.262,1.58,0.136
-0.03848,0.016,,0.016,0.018,0.018,0.022,0.03,0.026,0.048,0.102,0.116,0.142,0.2,0.222,0.21,0.24,0.23,0.262,1.58,0.138
-0.03844,0.016,,0.016,0.016,0.022,0.022,0.03,0.024,0.046,0.098,0.112,0.14,0.198,0.218,0.208,0.24,0.23,0.258,1.56,0.138
-0.0384,0.016,,0.016,0.018,0.018,0.02,0.028,0.024,0.044,0.096,0.11,0.138,0.196,0.218,0.206,0.24,0.228,0.258,1.58,0.138
-0.03836,0.016,,0.014,0.018,0.018,0.02,0.026,0.022,0.044,0.092,0.108,0.136,0.196,0.218,0.202,0.24,0.226,0.26,1.58,0.138
-0.03832,0.018,,0.016,0.018,0.02,0.02,0.026,0.024,0.042,0.092,0.102,0.132,0.194,0.216,0.204,0.238,0.224,0.256,1.56,0.138
-0.03828,0.016,,0.02,0.016,0.02,0.02,0.026,0.022,0.038,0.088,0.1,0.132,0.19,0.214,0.2,0.238,0.224,0.256,1.56,0.138
-0.03824,0.018,,0.016,0.018,0.018,0.02,0.026,0.022,0.038,0.084,0.1,0.13,0.188,0.212,0.2,0.236,0.22,0.258,1.54,0.138
-0.0382,0.016,,0.018,0.016,0.018,0.022,0.024,0.022,0.034,0.082,0.098,0.126,0.184,0.208,0.198,0.236,0.222,0.256,1.54,0.136
-0.03816,0.018,,0.018,0.016,0.018,0.018,0.022,0.02,0.034,0.08,0.096,0.122,0.182,0.208,0.194,0.236,0.22,0.256,1.54,0.138
-0.03812,0.016,,0.016,0.016,0.018,0.018,0.022,0.018,0.032,0.076,0.092,0.12,0.182,0.208,0.194,0.234,0.22,0.256,1.56,0.136
-0.03808,0.016,,0.016,0.018,0.02,0.018,0.024,0.02,0.032,0.076,0.088,0.116,0.18,0.206,0.192,0.234,0.22,0.252,1.54,0.138
-0.03804,0.016,,0.016,0.016,0.018,0.02,0.022,0.02,0.03,0.07,0.086,0.114,0.178,0.202,0.19,0.23,0.218,0.252,1.54,0.138
-0.038,0.016,,0.018,0.018,0.02,0.018,0.022,0.02,0.03,0.068,0.084,0.112,0.176,0.2,0.186,0.23,0.214,0.252,1.54,0.138
-0.03796,0.018,,0.016,0.014,0.016,0.02,0.024,0.02,0.03,0.066,0.08,0.11,0.172,0.198,0.186,0.23,0.216,0.25,1.54,0.136
-0.03792,0.016,,0.018,0.016,0.02,0.018,0.02,0.02,0.028,0.064,0.08,0.108,0.172,0.196,0.182,0.228,0.214,0.25,1.54,0.138
-0.03788,0.016,,0.016,0.016,0.018,0.02,0.02,0.02,0.026,0.062,0.076,0.106,0.17,0.196,0.182,0.226,0.212,0.25,1.54,0.136
-0.03784,0.018,,0.018,0.016,0.016,0.018,0.02,0.02,0.026,0.06,0.074,0.102,0.168,0.194,0.178,0.224,0.212,0.25,1.54,0.138
-0.0378,0.016,,0.016,0.018,0.018,0.018,0.02,0.02,0.024,0.056,0.07,0.1,0.164,0.192,0.178,0.224,0.208,0.248,1.52,0.136
-0.03776,0.016,,0.016,0.018,0.018,0.018,0.02,0.02,0.024,0.054,0.07,0.094,0.162,0.188,0.176,0.222,0.208,0.246,1.52,0.138
-0.03772,0.016,,0.016,0.016,0.02,0.016,0.02,0.018,0.024,0.052,0.068,0.096,0.16,0.188,0.174,0.222,0.208,0.246,1.52,0.138
-0.03768,0.016,,0.016,0.016,0.016,0.018,0.018,0.018,0.024,0.05,0.066,0.092,0.158,0.184,0.17,0.22,0.204,0.244,1.52,0.136
